UG01_Comandos.CtrlQ_ModoVARLigar,UG01_750_852,1x,12327,,Undesignated
UG01_Comandos.CtrlQ_ModoVARDesligar,UG01_750_852,1x,12328,,Undesignated
UG01_Comandos.CtrlU_CmdModoReativo,UG01_750_852,1x,12329,,Undesignated
UG01_Comandos.CtrlU_CmdModoFP,UG01_750_852,1x,12330,,Undesignated
UG01_Comandos.CtrlU_CmdModoManual,UG01_750_852,1x,12331,,Undesignated
UG01_Comandos.Reserva_12332,UG01_750_852,1x,12332,,Undesignated
UG01_Comandos.Reserva_12333,UG01_750_852,1x,12333,,Undesignated
UG01_Comandos.Reserva_12334,UG01_750_852,1x,12334,,Undesignated
UG01_Comandos.Reserva_12335,UG01_750_852,1x,12335,,Undesignated
UG01_Comandos.Reserva_12336,UG01_750_852,1x,12336,,Undesignated
UG01_Comandos.Reserva_12337,UG01_750_852,1x,12337,,Undesignated
UG01_Comandos.Reserva_12338,UG01_750_852,1x,12338,,Undesignated
UG01_Comandos.Reserva_12339,UG01_750_852,1x,12339,,Undesignated
UG01_Comandos.Reserva_12340,UG01_750_852,1x,12340,,Undesignated
UG01_Comandos.Reserva_12341,UG01_750_852,1x,12341,,Undesignated
UG01_Comandos.Reserva_12342,UG01_750_852,1x,12342,,Undesignated
UG01_Comandos.Reserva_12343,UG01_750_852,1x,12343,,Undesignated
UG01_Comandos.Reserva_12344,UG01_750_852,1x,12344,,Undesignated
UG01_Comandos.Reserva_12345,UG01_750_852,1x,12345,,Undesignated
UG01_Comandos.Reserva_12346,UG01_750_852,1x,12346,,Undesignated
UG01_Comandos.Reserva_12347,UG01_750_852,1x,12347,,Undesignated
UG01_Comandos.Reserva_12348,UG01_750_852,1x,12348,,Undesignated
UG01_Comandos.Reserva_12349,UG01_750_852,1x,12349,,Undesignated
UG01_Comandos.Reserva_12350,UG01_750_852,1x,12350,,Undesignated
UG01_Comandos.Reserva_12351,UG01_750_852,1x,12351,,Undesignated
UG01_Comandos.Reserva_12352,UG01_750_852,1x,12352,,Undesignated
UG01_Comandos.UHLM_Bomba01_Ligar,UG01_750_852,1x,12353,,Undesignated
UG01_Comandos.UHLM_Bomba01_Desligar,UG01_750_852,1x,12354,,Undesignated
UG01_Comandos.UHLM_Bomba02_Ligar,UG01_750_852,1x,12355,,Undesignated
UG01_Comandos.UHLM_Bomba02_Desligar,UG01_750_852,1x,12356,,Undesignated
UG01_Comandos.UHLM_ResAquec_Ligar,UG01_750_852,1x,12357,,Undesignated
UG01_Comandos.UHLM_ResAquec_Desligar,UG01_750_852,1x,12358,,Undesignated
UG01_Comandos.UHLM_TrocCalor_Bomba01_Ligar,UG01_750_852,1x,12359,,Undesignated
UG01_Comandos.UHLM_TrocCalor_Bomba01_Desligar,UG01_750_852,1x,12360,,Undesignated
UG01_Comandos.UHLM_Jacking_Ligar,UG01_750_852,1x,12361,,Undesignated
UG01_Comandos.UHLM_Jacking_Desligar,UG01_750_852,1x,12362,,Undesignated
UG01_Comandos.UHLM_SelecaoBomba01_Principal,UG01_750_852,1x,12363,,Undesignated
UG01_Comandos.UHLM_SelecaoBomba02_Principal,UG01_750_852,1x,12364,,Undesignated
UG01_Comandos.UHLM_RodizioManual,UG01_750_852,1x,12365,,Undesignated
UG01_Comandos.UHLM_RodizioAutomatico,UG01_750_852,1x,12366,,Undesignated
UG01_Comandos.Reserva_12367,UG01_750_852,1x,12367,,Undesignated
UG01_Comandos.Reserva_12368,UG01_750_852,1x,12368,,Undesignated
UG01_Comandos.UHRV_Bomba01_Ligar,UG01_750_852,1x,12369,,Undesignated
UG01_Comandos.UHRV_Bomba01_Desligar,UG01_750_852,1x,12370,,Undesignated
UG01_Comandos.UHRV_Bomba02_Ligar,UG01_750_852,1x,12371,,Undesignated
UG01_Comandos.UHRV_Bomba02_Desligar,UG01_750_852,1x,12372,,Undesignated
UG01_Comandos.UHRV_ForcarPressurizacao,UG01_750_852,1x,12373,,Undesignated
UG01_Comandos.UHRV_ResAquec_Ligar,UG01_750_852,1x,12374,,Undesignated
UG01_Comandos.UHRV_ResAquec_Desligar,UG01_750_852,1x,12375,,Undesignated
UG01_Comandos.UHRV_SelecaoBomba01_Principal,UG01_750_852,1x,12376,,Undesignated
UG01_Comandos.UHRV_SelecaoBomba02_Principal,UG01_750_852,1x,12377,,Undesignated
UG01_Comandos.UHRV_RodizioManual,UG01_750_852,1x,12378,,Undesignated
UG01_Comandos.UHRV_RodizioAutomatico,UG01_750_852,1x,12379,,Undesignated
UG01_Comandos.Reserva_12380,UG01_750_852,1x,12380,,Undesignated
UG01_Comandos.Reserva_12381,UG01_750_852,1x,12381,,Undesignated
UG01_Comandos.Reserva_12382,UG01_750_852,1x,12382,,Undesignated
UG01_Comandos.Reserva_12383,UG01_750_852,1x,12383,,Undesignated
UG01_Comandos.Reserva_12384,UG01_750_852,1x,12384,,Undesignated
UG01_Comandos.Reserva_12385,UG01_750_852,1x,12385,,Undesignated
UG01_Comandos.Reserva_12386,UG01_750_852,1x,12386,,Undesignated
UG01_Comandos.Reserva_12387,UG01_750_852,1x,12387,,Undesignated
UG01_Comandos.Reserva_12388,UG01_750_852,1x,12388,,Undesignated
UG01_Comandos.Reserva_12389,UG01_750_852,1x,12389,,Undesignated
UG01_Comandos.Reserva_12390,UG01_750_852,1x,12390,,Undesignated
UG01_Comandos.Reserva_12391,UG01_750_852,1x,12391,,Undesignated
UG01_Comandos.Reserva_12392,UG01_750_852,1x,12392,,Undesignated
UG01_Comandos.Reserva_12393,UG01_750_852,1x,12393,,Undesignated
UG01_Comandos.Reserva_12394,UG01_750_852,1x,12394,,Undesignated
UG01_Comandos.Reserva_12395,UG01_750_852,1x,12395,,Undesignated
UG01_Comandos.Reserva_12396,UG01_750_852,1x,12396,,Undesignated
UG01_Comandos.Reserva_12397,UG01_750_852,1x,12397,,Undesignated
UG01_Comandos.Reserva_12398,UG01_750_852,1x,12398,,Undesignated
UG01_Comandos.Reserva_12399,UG01_750_852,1x,12399,,Undesignated
UG01_Comandos.Reserva_12400,UG01_750_852,1x,12400,,Undesignated
UG01_Comandos.SFA_Bomba01_Ligar,UG01_750_852,1x,12401,,Undesignated
UG01_Comandos.SFA_Bomba01_Desligar,UG01_750_852,1x,12402,,Undesignated
UG01_Comandos.SFA_Bomba02_Ligar,UG01_750_852,1x,12403,,Undesignated
UG01_Comandos.SFA_Bomba03_Desligar,UG01_750_852,1x,12404,,Undesignated
UG01_Comandos.Reserva_12405,UG01_750_852,1x,12405,,Undesignated
UG01_Comandos.Reserva_12406,UG01_750_852,1x,12406,,Undesignated
UG01_Comandos.Reserva_12407,UG01_750_852,1x,12407,,Undesignated
UG01_Comandos.Reserva_12408,UG01_750_852,1x,12408,,Undesignated
UG01_Comandos.Reserva_12409,UG01_750_852,1x,12409,,Undesignated
UG01_Comandos.Reserva_12410,UG01_750_852,1x,12410,,Undesignated
UG01_Comandos.Reserva_12411,UG01_750_852,1x,12411,,Undesignated
UG01_Comandos.Reserva_12412,UG01_750_852,1x,12412,,Undesignated
UG01_Comandos.Reserva_12413,UG01_750_852,1x,12413,,Undesignated
UG01_Comandos.Reserva_12414,UG01_750_852,1x,12414,,Undesignated
UG01_Comandos.Reserva_12415,UG01_750_852,1x,12415,,Undesignated
UG01_Comandos.Reserva_12416,UG01_750_852,1x,12416,,Undesignated
UG01_Comandos.Turbina_ByPass_Abrir,UG01_750_852,1x,12417,,Undesignated
UG01_Comandos.Turbina_ByPass_Fechar,UG01_750_852,1x,12418,,Undesignated
